text,spam
"Subject: re : software license  oh , ok , i didn ' t know that . - wish i lived in france for august then . as  long as it is ok with you that we don ' t get this purchased soon . i just  wanted to make sure i did everything i could to get the software for you .  thanks ,  karla  vince j kaminski  08 / 08 / 2000 09 : 35 am  to : karla feldman / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , stinson gibner / hou / ect @ ect  subject : re : software license  karla ,  august is a vacation month in france .  i would not count on a response any time soon .  vince  from : karla feldman on 08 / 08 / 2000 09 : 34 am  to : geman @ dauphine . fr  cc : vince j kaminski / hou / ect @ ect , stinson gibner / hou / ect @ ect  subject : software license  ms . geman ,  i am just following up to see if you had received my previous message  forwarded below and whether you have a response so that we can move forward  with this contract ?  thank you ,  karla feldman  - - - - - forwarded by karla feldman / hou / ect on 08 / 08 / 2000 09 : 23 am - - - - -  karla feldman  07 / 28 / 2000 01 : 41 pm  to : geman @ dauphine . fr  cc :  subject : software license  dear ms . geman ,  i met with vince kaminski yesterday regarding picking back up with the  license agreement we were working on back in march . he relayed some  additional requirements which need to be added to the agreement , which  include the following :  1 . the price agreed upon is $ 90 , 000 .  2 . d - g will provide system support .  3 . no later than 12 months of execution of the agreement , d - g will provide  the source code to enron . in the meantime , the source code is to be in  escrow . additionally , the source code would be released sooner than the 12  months if any of the following conditions occur : ( i ) d - g goes out of  business ; ( ii ) d - g is unable to provide effective technical support ; or ( iii )  if d - g agrees to release it sooner .  before i have our attorney add these things to the agreement , we need to  discuss the escrow situation . vince mentioned that you had suggested that  your attorney keep the software in escrow . is your attorney a u . s .  attorney ? it seems like i may have recalled that way back in march you might  have said you had a friend or relative that was an attorney . is that the  same person ? does this attorney work for a large firm , small firm , or solo  practitioner ? basically , if you could just provides some additional  information about your attorney , i would appreciate it .  we normally would use an escrow company to put the software in escrow . we  have dealt with a company here in the u . s . called dsi technology . i will  check into that pending your answer regarding your attorney .  once we decide what we want to do regarding placing the software in escrow ,  we will red - line the agreement to reflect such changes and e - mail it back to  you for your review .  i look forward to hearing from you .  karla feldman  enron corp .  contract administration  ( 713 ) 646 - 7554",0
"Subject: re : visit to enron  nick ,  the airport is about 30 minutes by cab from the office ( 1400 smith ) .  the best hotel is either hyatt regency downtown or doubletree  downtown ( it is important to emphasize downtown when making  reservations ) . the hotels are within a walking distance  from the enron building .  we can make reservations for dinner around 6 : 30 - 7 : 00  in a resturant within 10 minutes by car from the hotel .  by the way , we shall be very glad to reimburse you for the trip related  expenses .  vince  nick bambos on 05 / 11 / 2000 05 : 31 : 53 pm  to : vince . j . kaminski @ enron . com  cc : stinson . gibner @ enron . com  subject : re : visit to enron  vince ,  yes , that would be ideal . but let me call first my travel agent to  see if there is a flight that would satisfy all the other  constraints . what time should i be at enron on thursday , and how far is  the airport from your offices ?  thanks ,  nick  vince . j . kaminski @ enron . com wrote :  >  > nick ,  >  > can you come to houston thursday night and meet me , stinson and  > kevin hannon ( one of top 3 executives at enron broadband services )  > for dinner ?  >  > vince  >  > nick bambos on 05 / 10 / 2000 10 : 49 : 46 am  >  > to : vince . j . kaminski @ enron . com  > cc : stinson . gibner @ enron . com  > subject : re : visit to enron  >  > vince ,  >  > many thanks for arranging that . yes , friday 05 / 26 / 00 is good .  > i ' m blocking off in my calendar may 26 for the visit .  >  > again , many thanks . i look forward to seeing you and stinson  > in two weeks .  >  > nick  >  > vince . j . kaminski @ enron . com wrote :  > >  > > nick ,  > >  > > thanks for your message . the best date for a visit to enron  > > would be friday , may the 26 th . please , let me know if this date would  > work  > > for you .  > >  > > vince  > >  > > nick bambos on 05 / 01 / 2000 04 : 26 : 30 am  > >  > > to : vince . j . kaminski @ enron . com  > > cc :  > > subject : re : visit to enron  > >  > > vince ,  > >  > > how are you ? hope all is well .  > >  > > is there any chance we can schedule my visit to enron on friday , may 19 ,  > > or friday , may 26 ?  > >  > > by the end of april i was able to attract a top new student to work on  > the  > > project .  > > the other one for the coming year will be giuseppe . by spending the  > summer  > > at enron , he will be in a position to bring the new one up to speed and  > > create an intellectual team here at stanford to look at these problems .  > >  > > i must move ahead soon to put the project in place and get the work  > going .  > >  > > talk to you soon ,  > >  > > nick  > >  > > vince . j . kaminski @ enron . com wrote :  > > >  > > > nick ,  > > >  > > > we can close the loop on our commitment to support the research  > projects  > > > before your visit to enron .  > > >  > > > my assistant , shirley crenshaw , will call you to set up a conference  > > call  > > > with me , stinson gibner ,  > > > and tom gros from enron broadband services to discuss all the isssues .  > > > friday this week would work for  > > > both tom and me . i think we need about 15 minutes .  > > >  > > > vince  > > >  > > > p . s . shirley , nick ' s phone number is 650 796 8163 ( cell ) , 650 - 725 - 5525  > > > ( office ) .  > > >  > > > nick bambos on 03 / 12 / 2000 05 : 32 : 35 pm  > > >  > > > to : vince . j . kaminski @ enron . com , bambos @ stanford . stanford . edu  > > > cc :  > > > subject : visit to enron  > > >  > > > hello vince ,  > > >  > > > it was nice seeing you at stanford and many thanks for the lunch  > > > we had together . i really enjoyed our discussions , both at the  > > > technical level and otherwise .  > > >  > > > i promised to send you an e - mail regarding possible dates for  > > > a visit to enron . i delayed it for a week till my schedule was  > > > clearer . let ' s see if we can get a match with your schedule -  > > > mine is rather terrible :  > > >  > > > friday , 21 st of april looks good . but april 23 rd is easter  > > > sunday , so that may make it difficult for some people at enron  > > > to be around . let me know if that is the case . i am willing to  > > > visit then , because the week after that i am scheduled to be in  > > > japan and in the previous weeks i am all committed on fridays .  > > >  > > > friday , 19 th of may is the next possibility , but this probably  > > > is too far out . the main problem is that i am operating within  > > > a window of opportunity for attracting top students for this  > > > research . this window closes by the end of april , and it would be  > > > important for the student support funds to be in place then , so  > > > that i can make hard commitments to students and attract top  > > > talent . i am already reviewing files of students who have  > > > approached me for phd advising , and i am in a mode of doing "" soft  > > > commitments to star - level students "" to get this research and its  > > > potential on their radar screen . top students are highly sought  > > > after by advisors and i want to be an early player in this  > > > competition .  > > >  > > > does my visit to enron have to happen before we can set up the  > > > project and student support at stanford ? if so , doing it before the  > > > end of april is important for getting top people . if the visit can  > > > happen after we get the ball rolling , then we can schedule it in may .  > > > i assume there will be multiple visits both ways when the project gets  > > > going . please let me know what you think .  > > >  > > > best regards ,  > > >  > > > nick",0
"Subject: organisational change  as a continuation of the integration of enron metals into enron europe we are  pleased to announce the following organisational changes which become  effective immediately .  tom mckeever , presently chairman of enron metals will move into the role of  vice chairman enron europe reporting directly to john sherriff and michael  brown . tom will focus on developing our key senior business relationships  across all of enron europe .  joe gold will become president of enron metals responsible for the entire  organization . we will announce joe ' s replacement for managing our trading  and origination efforts on the continent in the near future .  michael farmer and michael hutchinson will continue in their roles managing  the metals ' s merchanting and financial trading businesses respectively .  please join us in congratulating tom and joe on their new roles .  from the enron europe office of the chairman",0
"Subject: re : here it goes !  steve ,  taking summer interns is the best way to screen and identify good candidates  at low cost and low risk . i would take this person in ,  assuming you can still run it by the analyst / associate program . they closed  the books  for the summer .  let me know if you run into any roadblock . i shall try help you from here .  vince  steven leppard  03 / 29 / 2000 08 : 31 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : here it goes !  vince  do you have any views on taking summer interns here in the research group in  london ? one of our analysts has recommended a friend of hers ( resume  attached ) . i ' m sure we could dream up some work for an intern , so let me  know what you think .  many thanks ,  steve  - - - - - - - - - - - - - - - - - - - - - - forwarded by steven leppard / lon / ect on 03 / 29 / 2000  03 : 30 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  zuzana strmenova  02 / 23 / 2000 10 : 51 am  to : steven leppard / lon / ect @ ect  cc :  subject : here it goes !  thanks , a lot steve .",0
"Subject: re : resume  thanks , vince - -  vince j kaminski  05 / 22 / 2000 03 : 43 pm  to : colleen sullivan / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : resume  colleen ,  we are looking at some fab 133 related issues and we need all the help we can  get .  we can hire ainsley as a temp ( outside the a & a pool - they closed the list  for the summer ) .  we shall contact her directly and ask if she is interested .  vince  p . s . shirley , please set up a phone interview for me and datren .  from : colleen sullivan 05 / 19 / 2000 11 : 26 am  to : jean mrha / enron communications @ enron communications , robert  superty / hou / ect @ ect , jeffrey a shankman / hou / ect @ ect , hunter s  shively / hou / ect @ ect , scott neal / hou / ect @ ect , phillip k allen / hou / ect @ ect ,  fred lagrasta / hou / ect @ ect , craig breslau / hou / ect @ ect , vince j  kaminski / hou / ect @ ect , sally beck / hou / ect @ ect , brad mcsherry / hou / ect @ ect ,  george smith / hou / ect @ ect , edward terry / hou / ect @ ect , katherine l  kelly / hou / ect @ ect , randall l gay / hou / ect @ ect , beth perlman / hou / ect @ ect , ed  mcmichael / hou / ect @ ect , stephanie miller / corp / enron @ enron  cc :  subject : resume  if you are looking for any summer interns , please take a look at this  student ' s resume . she ' s a junior at ut in the honors business program ,  extremely intelligent , with great potential . my sister was one of her  teachers at humble high school and speaks very highly of her character ,  intelligence and drive . she always tells me to remember her name because  i ' ll hear it again some day . if you know of anyone else who may be  interested , let me know and i will forward her resume to them .  - resume _ gaddis . doc",0
"Subject: class proposal by yannis  hi vince ,  yannis of the weather desk is planning to develop relationship with prof  rene carmona in doing weather analysis . to start this off , they are planning  to pay prof carmona to give a training class as outlined below , and they  want to know if research is willing to send people and bear part of the costs .  we can talk more at 4 : 00 pm , but while there is no doubt that getting people  from outside to present new ideas is always important and interesting , i  think research group members can easily give most of these talks .  apparently , people are interested in these topics and are willing to pay to  listen . my thought is that if the intent is to develop relationships , that  is fine , but the research group should also be given the opportunity to  provide more training and get more visibility . i have already communicated  this to joe and to yannis .  vasant  - - - - - - - - - - - - - - - - - - - - - - forwarded by vasant shanbhogue / hou / ect on 03 / 05 / 2001  10 : 40 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : yannis tzamouranis / enron @ enronxgate on 03 / 05 / 2001 10 : 01 am  to : vasant shanbhogue / hou / ect @ ect  cc :  subject :  here is a tentative course description .  day 1 : extreme value distriutions and copulas  1 . heavy tail distributions : exploratory data analysis and detection .  extreme value distributions and generalized pareto distributions .  estimation and simulation . practical examples .  2 . notions of dependence and copulas . estimation and simulation .  experiments with the program evanece .  day 2 : principal component analysis and modern regression  1 . principal component analysis and applications to the yield curve and  the detection of contagion in financial markets .  2 . nonlinear regression and the construction of yield curves .  3 . nonparametric regression ( kernel and projection pursuit methods ) and  alternatives to the black - scholes formula to option pricing .  day 3 : time series analysis  examples of temperature time series will be used to introduce and  illustrate the following concepts and techniques :  1 . removing trends and seasonal components , and stationarity .  2 . fitting the classical autoregressive and moving average models .  3 . discretization of stochastic differential equations  4 . multivariate time series  day 4 : nonlinear systems and filtering  1 . arch , garch and stochastic volatility models  2 . linear state space models and the classical kalman filter  3 . nonlinear systems and particle filtering .  4 . applications",0
"Subject: re : wharton tiger team # 3  melinda ,  would you please coordinate john henderson into the thursday videoconference ?  thanks !  - - christie .  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 01 / 30 / 2001  06 : 31 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  mohn henderson @ newpower  01 / 30 / 2001 04 : 13 pm  sent by : melissa corley @ newpower  to : christie patrick / hou / ect @ ect @ ees  cc : jhenders @ newpower @ ees , vince j kaminski / hou / ect @ ect , melinda  mccarty / corp / enron @ enron , degiacic @ wharton . upenn . edu  subject : re : wharton tiger team # 3  john would prefer to join the thursday call via teleconference . if you could  provide the dial in number he will call in .  thanks ,  melissa corley  john henderson  christie patrick @ ect  01 / 30 / 2001 03 : 50 pm  to : jhenders @ newpower @ ees , vince j kaminski / hou / ect @ ect  cc : melinda mccarty / corp / enron @ enron , degiacic @ wharton . upenn . edu  subject : wharton tiger team # 3  hi john and vince !  john , hopefully you received my voice mail regarding the matter set forth  below .  i ' m in ny now and won ' t return until thursday morning . perhaps it would be  easiest for john to come to the video conference on thursday ( if he ' s in  houston ) or via telephone if he ' s travelling ? ?  whatever you both think is best . . please let me know !  my assistant , melinda mccarty , is setting up the call location at the enron  building , as well as the dial - in number with donna piazze at wharton .  melinda , please include john in the distribution of the video conference  location .  thanks !  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 01 / 30 / 2001  03 : 43 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" degiacinto , clayton "" on 01 / 30 / 2001 02 : 00 : 07 pm  to : "" ' christie . patrick @ enron . com ' ""  cc : "" feerick , dennis "" , "" lessar , stephen ""  , "" vittal , maheshram "" ,  "" bassal , omar "" , "" cummins , marc ""  subject : wharton tiger team # 3  christie ,  as we talked last thursday via video teleconference , we are planning to  narrow our scope to focus on a marketing / promotion plan for newpower  including value - added products and services for the future . before we talk  again on thursday , we would like to speak with john henderson again to see if  he recommends any specific items he would like us to address .  we are having trouble contacting him and wonder if you could facilitate a  phone meeting between us , or if it would be best to include him in our next  video teleconference . we are available the next two days at lpm and 4 pm  houston time .  we understand that john is a very busy person , and we appreciate any help you  can give in getting us together to ensure our work is commensurate with his  expectations .  thanks ,  enron team 3 ( retail )",0
"Subject: school teaching  hello vince ,  i stopped by to see you today 03 / 28 / 01 . however , mrs . shirley notified me  that you were out of the country . look , i need another favor . my wife , whom  you met last summer , and i have been living in the woodlands about a month  now . we have tried , to no avail , to get her in the local school district as  a speech pathologist or a k - 6 grade school teacher . she could easily find a  teaching job in the houston independent school district . however , i would  prefer that she taught locally , in the woodlands . i need to know if you know  of anyone we can contact to get her in the woodlands school system . i would  greatly appreciate if you could help us out once again . i am attaching her  resume ' for your perusal . thanks a million vince ! ! !  sincerely ,  datren williams  ees x 58654",0
"Subject: entouch newsletter  business highlights  enron producer one  enron producer one facilitates one - stop shopping for the producer  , s  infrastructure needs . through business relationships with hanover  measurement services and applied terravision systems , enron producer one will  offer and custom - configure a number of valuable production services and  pricing plans to reduce overhead and simplify back - office tasks . initial  products offered are well connects , transportation , marketing , measurement  and accounting services . enron producer one is managed and supervised by  john grass .  in the news  ceo says texas in good shape for electricity deregulation  dallas ( ap ) - enron corp . ' s chief executive and president said tuesday he  believes that texas energy markets are in good shape as the state prepares  for deregulation .  jeffrey skilling told an audience of about 400 business people at a downtown  hotel that california "" has given the term deregulation a terrible name . ""  electric deregulation in texas officially starts jan . 1 . "" in texas , i think  we ' ve got a pretty good system , "" he said .  in san francisco on tuesday , the california public utilities commission  unanimously approved electricity rate increases of up to 46 percent to try to  head off blackouts this summer by keeping the state ' s two biggest utilities  from going under . when california officials set up deregulation they allowed  the price of wholesale electricity to rise but capped the amount companies  could charge customers , skilling said . socal edison and pacific gas &  electric say they have lost more than $ 13 billion since last summer because  they haven ' t been able to pass on the high cost of wholesale electricity .  skilling said texans are in a much better position and shouldn ' t worry that  their state ' s deregulation would be like the california experience .  "" california , they just put together a crazy system ,  8 he said in his first  public comments since becoming the houston - based company ' s chief executive  officer in february . "" the markets in california are the most regulated  markets in north america today . and that ' s what is causing the problem . ""  03 / 27 / 2001 associated press newswires copyright 2001 .  welcome  new hires  egm - charles crow , nancy johnson , gregor lehmiller  eim - darrell aguilar , latrisha allen , wesley wilder , ronald barnes  ena - brian cruver , craig dean , martha kessler  enrononline statistics  below are the latest figures for enrononline as of march 16 , 2001 .  ? total life to date transactions > 813 , 000  ? life to date notional value of transactions > $ 489 billion  nuggets and for supplies to all consumers including households by 2005 .  the setting of rules in the regulation for how power transmission tariffs can  be charged for cross - border transactions and how congestion and capacity  allocation at borders within the eu should be managed by transmission system  operators .  enron concludes that it is encouraged by the efforts of the commission to  accelerate the european electricity and gas market opening and the  reinforcement of third party rights of access to transmission networks . the  commission ' s approach of harmonizing both the timetable and the regulatory  framework deserves support from all member states .  legal stuff  the information contained in this newsletter is confidential and proprietary  to enron corp . and its subsidiaries . it is intended for internal use only  and should not be disclosed .",0
"Subject: re : hi  thank you very much , vince .  i do it right now .  you will be receiving a recommendation form shortly .  many thanks again . have a good evening .  li  vince j kaminski @ ect  06 / 20 / 2000 04 : 10 pm  to : li xiao / corp / enron @ enron  cc : vince j kaminski / hou / ect @ ect  subject : re : hi  lixiao ,  i shall be glad to help and give you a good recommendation .  please , give my name as a recommender to the a / a pool .  vince  li xiao @ enron  06 / 20 / 2000 04 : 06 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : hi  hi , vince ,  how are you ?  just last week , i got admission from u . of chicago mba program , so did yvan ,  by the way .  now , i am applying loan from enron a / a pool .  the person who is in charge of this told me that it needs three  recommendations from current boss and previous boss for the application , and  that the requirement includes all prc rankings in either ' excellent ' or  ' superior ' , that i didn ' t achieve in the first rotation in research .  getting loan is cricial at the stage . i wonder if you can be one of my  recommenders .  this will be a big help .  thank you .  li x 39635",0
"Subject: investment  to all whom it may concern :  i keep receiving such unsolicited messages  ( please , see below ) that represent an obvious scam .  is there any way to block out the messages from this source ?  i assume other employees of enron are also being hit .  vince kaminski  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 02 / 2001  08 : 19 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" dagogo kalu "" on 12 / 30 / 2000 02 : 15 : 58 am  to : vince . j . kaminski @ enron . com  cc :  subject : investment  from : col . dagogo kalu  tel / fax 448453342783  attn : president / ceo  request for an assistance  dear sir ,  with due respect and knowledge of your good reputation , i decided to contact  you for this matter that need urgent attention . i am col . dagogo kalu . i  was the commandant of the west african peace keeping force & monitoring  group ( ecomog ) until i sustained a very serious injury that put me off the  military camp for about 3 months now . honestly , i have full trust for your  honesty hence i write this letter to you .  during our recent mission to sierra leone , a diamond rich west african  country to cushion the war between the rebels and the ruling government , we  ran into 2 boxes ( consignment ) right inside a thick jungle where we believed  was a hide out of the rebels . as we opened the boxes , one that is smaller  contains numerous sizes of raw diamond . the bigger box contains about us  $ 15 . 2 million , which we believed to be the total amount of diamond sold at  that period of time by the rebels before we invaded the place .  myself and my two other colleagues took the boxes away . i took the bigger  box containing the us $ 15 . 2 million to cotonou benin republic which is the  nearby country and deposited it with one security company for safe keeping  to enable me think wisely on what to do with the money . the smaller box  containing the raw diamond i gave it to my other 2 colleagues , which they  accepted in good faith .  a month after this , the rebels lunched a counter - attack on us where i  sustained a very serious gun shut wound on my right leg . a lot of our boys  died but few survived . at this moment , i am receiving medical treatment  here in london . this is why i need your help urgently .  i need a foreign company i will present as the beneficiary of the huge  amount and also pay in the money into their account . your bank account must  be a good one where we shall not pay much as tax . you shall also serve as  the general overseer and guardian of this fund and all the investment of  this money will be under your care until i recover fully .  i will give you all the details of the transaction immediately i get your  response . you will also get a suitable percentage ( % ) as your share . all  the documents of the deposit of the money are intact with my wife . i have  already finalized this arrangement with the security company so there is no  problem at all .  please you can reach me through my direct tel / fax no : 448453342783 where i  am receiving treatment . in your reply , state clearly your direct telephone  and fax numbers for easy communication and more confidentiality .  further details will be given to you once i hear from you .  i await your urgent response soonest .  best regards ,  col . dagogo kalu  get your free download of msn explorer at http : / / explorer . msn . com",0
"Subject: re : spring 2001 conference participation by jeffrey k . skilling  vince , jeff has decided to decline this speaking opportunity . he is  scheduled to speak at a leadership conference at ut on 2 / 16 , so given his  time limitations , he wants to pass on this one . sorry to be the messenger of  bad news . srs  vince j kaminski @ ect  10 / 12 / 2000 04 : 57 pm  to : sherri sera / corp / enron @ enron  cc : vince j kaminski / hou / ect @ ect , richard causey / corp / enron @ enron  subject : re : spring 2001 conference participation by jeffrey k . skilling  sherri ,  any resolution of the scheduling conflict jeff skilling had for february the  22 nd ?  our friends at ut are ready to make the reservations and send out invitations  to this conference  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 10 / 12 / 2000  05 : 00 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" ehud i . ronn "" on 10 / 12 / 2000 10 : 12 : 56 am  to : richard . causey @ enron . com , vince . j . kaminski @ enron . com  cc :  subject : re : spring 2001 conference participation by jeffrey k . skilling  rick / vince :  good morning .  further to my discussions with vince during his visit to the energy finance  program yesterday , i write at this time to inquire whether mr . skilling ' s  assistant has been able to confirm his participation as 2 / 22 / 2001 keynote  speaker at our conference .  with thanks for your intercession on our behalf ,  ehud ronn  ehud i . ronn  professor of finance and jack s . josey professor in energy studies  director , center for energy finance education and research  mccombs school of business  university of texas at austin  austin , tx . 78712 - 1179  voice : ( 512 ) 471 - 5853  fax : ( 512 ) 471 - 5073  internet : eronn @ mail . utexas . edu ",0
"Subject: electricity conference update  here it is ! . . . . apex 2000 conference news no . 2  ( http : / / www . apex 2000 conf . com / update 2 . html ) . updates on current speaker and  presentation list , details for the partner program and social activities and  your apex 2000 conference registration form  if you do not have website access and would like to receive a pdf formatted  update please email us at apex 2000 @ incentre . net  ( mailto : apex 2000 @ incentre . net ) .  all inquiries and requests should be directed to the apex 2000 conference  office at apex 2000 @ incentre . net ( mailto : apex 2000 @ incentre . net ) or ( 403 )  244 - 4487 .  kathleen cheney  apex 2000 conference coordinator  list 7",0
"Subject: eol presentation  thank you for meeting with the students from rice university ' s jesse h . jones  graduate school of management in april . the students greatly appreciated the  opportunity to talk with you . your perspective and insights into eol and its  competitors helped the students gain much more useful information in their  interviews with enymex , houstonstreet . com , ice , dynegydirect , and other  energy e - commerce platforms .  the students will present the results of their research next monday ( may 7 )  at 4 : 00 p . m . in room 49 cl . we would be delighted if you can attend their  presentation . if you cannot attend but would like a copy of their final  report , please feel free to let me know and i will make sure you get it .  thanks again for your help .",0
"Subject: software license  vince ( ii ) d - g is unable to provide effective technical support ; or ( iii )  if d - g agrees to release it sooner .  before i have our attorney add these things to the agreement , we need to  discuss the escrow situation . vince mentioned that you had suggested that  your attorney keep the software in escrow . is your attorney a u . s .  attorney ? it seems like i may have recalled that way back in march you might  have said you had a friend or relative that was an attorney . is that the  same person ? does this attorney work for a large firm , small firm , or solo  practitioner ? basically , if you could just provides some additional  information about your attorney , i would appreciate it .  we normally would use an escrow company to put the software in escrow . we  have dealt with a company here in the u . s . called dsi technology . i will  check into that pending your answer regarding your attorney .  once we decide what we want to do regarding placing the software in escrow ,  we will red - line the agreement to reflect such changes and e - mail it back to  you for your review .  i look forward to hearing from you .  karla feldman  enron corp .  contract administration  ( 713 ) 646 - 7554",0
"Subject: azuix deal valuation  bob ,  please find the price sample simulator , and run different scenarios with  different trend assumptions .  vince and stinson ,  bob and i will show you some results by the end of the day .  zimin",0
"Subject: day off tuesday  stinson ,  i would like to take a day off tomorrow ( tuesday , april 10 ) .  i need to register my son to elementary school and send my cars to service .  my cell number is 713 - 858 - 2577 in case you need to reach me .  zimin",0
"Subject: meeting with riskcare to discuss joint ventures ( michael curran ,  manuel rensink & richard haddow )  michael curran ( head of research ) , manuel rensink and richard haddow  ( director of technology services ) in attendance . contact number : 020 7562  3400",0
"Subject: re : rabi de  anything we can do ?  - - - - - - - - - - - - - - - - - - - - - - forwarded by grant masson / hou / ect on 09 / 15 / 2000 08 : 34  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron north america corp .  from : toni graham @ enron 09 / 14 / 2000 07 : 36 pm  to : grant masson / hou / ect @ ect  cc : norma villarreal / hou / ect @ ect  subject : re : rabi de  grant , i did talk with tanya this evening however since i ' m on vacation  friday i wanted to outline here what rabi has discussed with me .  1 ) title . . . . . he is currently at a vp level and we are offering him manager  2 ) sign on bonus . . . . . . . . . . . the 15 k is not coving the lost bonus he will  receive at he current co ( $ 25 k )  3 ) salary . . . . . . . . . . . he will receive a "" risk premium "" of approx 10 % befor  tax . he is not able to quantify this for us and i was not able to get a  number out of him as to what he is looking for .  he is very enthusiastic and wants to work for enron but wanted to see if we  could do anything to enhance our offer in these areas .  toni  from : grant masson @ ect 09 / 14 / 2000 08 : 58 am  to : toni graham / corp / enron @ enron  cc :  subject : re : rabi de  toni :  i am talking to vince today . please call me if there are any further  developments i should know about .  regards ,  grant .",0
"Subject: ees retail risk meeting 1 / 31  this is to confirm a meeting scheduled for today , at 3 : 00 p . the location of  the meeting is eb 2868 .  - - - - - - - - - - - - - - - - - - - - - - forwarded by veronica valdez / hou / ect on 01 / 31 / 2000  09 : 27 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  veronica valdez  01 / 28 / 2000 04 : 22 pm  to : vince j kaminski / hou / ect @ ect , tanya tamarchenko / hou / ect @ ect , jonathan  le / hou / ect @ ect , grant masson / hou / ect @ ect , dennis benevides / hou / ees @ ees ,  ronnie chahal / hou / ees @ ees , james d steffes / hou / ees @ ees  cc : shirley crenshaw / hou / ect @ ect , la donna finnels - neal / hou / ees @ ees , vladimir  gorny / hou / ect @ ect , marcia a linton / hou / ees @ ees  subject : meeting  please have your assistant call me to coordinate the meeting listed below .  as per the message , we would like to schedule it on monday , january 31 .  thanks ,  veronica  - - - - - - - - - - - - - - - - - - - - - - forwarded by veronica valdez / hou / ect on 01 / 28 / 2000  04 : 18 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : vladimir gorny 01 / 27 / 2000 06 : 03 pm  to : veronica valdez / hou / ect @ ect  cc :  subject : meeting  veronica ,  could you please assist me in coordinating the meeting :  topic : ees retail risks  time : monday  invitees : vince kaminski , tanya tamarchenko , jonathan le , grant mason , dennis  benevides , ronnie chahal and jim steffes  i would also like to send the following presentation to the participants  thanks , vlady .",0
"Subject: henwood team  folks ,  i have been a bit quiet here since reaching india , primarily because of the  delay in the arrival of the henwood team from australia .  they are finally arriving on sunday , and krishna is joining me in mumbai on  sunday evening itself .  i would like to fix a schedule to have a conference call with you on the data  and the type fo questions that you all would like to ask .  stinson - could you please tell me what time would be a good one for you all  to hae a confernce call , but not earlier than monday evening , india time  ( monday morning houston time ) . please jot me a note on what would be a good  time for the call .  i will work out an agenda for the call . primarily , it will be discussion of  the data and on what runs we should do to begin with .  another key part of this will be the rate case that mseb is filing , because  this will determine what wil be mseb ' s paymet capability in 2001 / 02 . this is  critical for us . we have our in - house expert who has been working on this  for some time now , and he will also present some of the material on that call .  regards ,  sandeep .  ps : : i am forwarding the basic data that henwood has sent to the whole team  so that you have an opportunity to look at it , if you havent already got it .",0
"Subject: re : summer internship position  hi vince , paulo oleira ( one of the m . i . t attending our meeting on wed ) ' s  research interest turned out to be a match for april hodgeson ( vp of content  origination ) . i had him talk to april ( stinson was on the call as well ) to  discuss his research interest and what he would likely to do for april . i  suggested ( and april agrees ) that paulo would intern with her and matt and  perform research on how end users ( consumers and business ) improved  experience with epowered content can be quantified . this may include  performing control experiments at m . i . t . we decided not to over specify what  he would do since it is likely to change as soon as he arrives . i suggested  once he starts , he will work with april and matt harris ( vp enterprise  origination ) and they will define what the student needs to complete for the  internship .  addiontionally , tom gros agrees that this type of research are needed and  this is a great way to start .  i will proceed to have recruiting contact the student with an offer to start  around may 22 , 2000 unless someone tells me otherwise .  regards ,  ravi .  p . s . charlene , please include paulo in your may 22 , 2000 start group . paulo  will report to me within ebs research group but will work on a day - to - day  basis with april and matt . as you ' ve mentioned that compensation is somewhat  fixed but please keep in mind that this person is a phd candidate with very  specialized skill set . please contact vince before extending an offer that  may be too low , etc .  - - - - - forwarded by ravi thuraisingham / enron communications on 02 / 17 / 00 09 : 27  am - - - - -  charlene jackson @ enron  02 / 17 / 00 08 : 25 am  to : vince j kaminski / hou / ect @ ect  cc : celeste roberts / hou / ect @ ect , vince j kaminski / hou / ect @ ect , ravi  thuraisingham / enron communications @ enron communications @ ect  subject : re : summer internship position  celeste ,  we need to make sure that the interns in vince ' s group are coordinated and  incorporated with the rest of the summer associates . they should be offered  the same starting dates , i believe they are may 22 , 2000 june 5 , 2000 . i am  not sure about the june date . would you check and let vince know . they  should also be offered the same starting salary package as the others . they  will be included in training ( a few days ) and any other events we host .  thanks",0
